"LEA_STATE","LEA_STATE_NAME","NCESLEAID","LEA_NAME","SCHID","SCHOOL_NAME","NCESSCH","JJ","DISABILITY_CATEGORY","AM_M_7","AS_M_7","BL_M_7","HI_M_7","MU_M_7","PI_M_7","WH_M_7","AM_F_7","AS_F_7","BL_F_7","HI_F_7","MU_F_7","PI_F_7","WH_F_7","TOTAL_STUDENTS_REPORTED","LEP_M","NLEP_M","LEP_F","NLEP_F","CF_M","HH_M","PPPS_M","RC39_M","RC79TO40_M","RC80_M","RF_M","SS_M","CF_F","HH_F","PPPS_F","RC39_F","RC79TO40_F","RC80_F","RF_F","SS_F"
"AZ","ARIZONA","0406250","Peoria Unified School District","01242","Cotton Boll School","040625001242","No","DD",0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01243","Oakwood Elementary School","040625001243","No","DD",0,0,0,2,0,0,2,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01316","Desert Valley Elementary School","040625001316","No","DD",0,0,0,2,1,0,3,0,0,0,0,0,0,3,9,0,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01380","Sahuaro Ranch Elementary School","040625001380","No","DD",0,0,1,3,0,0,0,0,0,0,1,0,0,1,6,3,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01424","Oasis Elementary School","040625001424","No","DD",0,0,1,1,0,0,2,0,0,0,0,0,0,2,6,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01425","Sun Valley Elementary School","040625001425","No","DD",0,0,0,3,0,0,1,0,0,0,2,0,0,2,8,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01473","Sky View Elementary School","040625001473","No","DD",0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01501","Apache Elementary School","040625001501","No","DD",0,1,0,1,0,0,3,0,0,0,1,0,0,0,6,1,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01554","Canyon Elementary School","040625001554","No","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01668","Frontier Elementary School","040625001668","No","DD",0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01982","Country Meadows Elementary School","040625001982","No","DD",0,0,0,2,0,0,3,0,0,0,2,0,0,0,7,0,5,1,1,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","01983","Coyote Hills Elementary School","040625001983","No","DD",0,0,0,1,1,0,3,0,0,0,2,0,0,1,8,0,5,0,3,0,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","02111","Zuni Hills Elementary School","040625002111","No","DD",0,0,0,1,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","02657","Vistancia Elementary School","040625002657","No","DD",0,0,0,2,0,0,5,0,0,0,0,0,0,2,9,0,7,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","02990","Lake Pleasant Elementary","040625002990","No","DD",0,0,0,0,0,0,4,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","03145","Parkridge Elementary","040625003145","No","DD",0,0,0,0,0,0,5,0,0,0,1,0,0,2,8,1,4,0,3,0,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0
"AZ","ARIZONA","0406250","Peoria Unified School District","03441","Sunset Heights Elementary School","040625003441","No","DD",0,1,0,2,0,1,2,0,0,0,0,0,0,2,8,0,6,0,2,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00518","Mary Mcleod Bethune School","040630000518","No","DD",0,0,0,3,0,0,2,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00520","Paul Dunbar Lawrence School","040630000520","No","DD",0,0,1,6,0,0,1,0,0,1,0,0,0,0,9,1,7,0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00521","Thomas A Edison School","040630000521","No","DD",0,0,0,3,0,0,0,0,0,0,2,0,0,2,7,2,1,2,2,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00522","Ralph Waldo Emerson Elementary School","040630000522","No","DD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00525","Garfield School","040630000525","No","DD",1,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00530","Maie Bartlett Heard School","040630000530","No","DD",0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00531","Silvestre S Herrera School","040630000531","No","DD",0,0,1,5,0,0,0,0,0,1,1,0,0,0,8,1,5,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00533","Kenilworth Elementary School","040630000533","No","DD",0,0,0,2,0,0,1,0,0,0,0,0,0,1,4,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00535","Lowell Elementary School","040630000535","No","DD",0,0,1,2,0,0,0,0,0,0,1,0,0,0,4,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","00537","Whittier Elementary School","040630000537","No","DD",1,0,0,1,0,0,0,0,0,0,3,0,0,0,5,1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","01028","Capitol Elementary School","040630001028","No","DD",2,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406300","Phoenix Elementary District","01555","Magnet Traditional School","040630001555","No","DD",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406360","Picacho Elementary District","00556","Picacho School","040636000556","No","DD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406440","Pima Unified District","00557","Pima Elementary School","040644000557","No","DD",0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406510","Pine Strawberry Elementary District","00559","Pine Strawberry Elementary School","040651000559","No","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406580","Blue Ridge Unified School District No. 32","00560","Blue Ridge Elementary School","040658000560","No","DD",1,0,0,0,1,0,3,1,0,0,0,0,0,0,6,0,5,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406630","Pomerene Elementary District","00562","Pomerene Elementary School","040663000562","No","DD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406730","Prescott Unified District","00570","Taylor Hicks School","040673000570","No","DD",0,0,0,1,0,0,5,0,0,0,1,0,0,1,8,0,6,1,1,0,0,0,4,1,1,0,0,0,0,0,1,0,1,0,0
"AZ","ARIZONA","0406730","Prescott Unified District","01433","Abia Judd Elementary School","040673001433","No","DD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406740","Sanders Unified District","00572","Sanders Elementary School","040674000572","No","DD",5,0,0,0,0,0,0,3,0,0,0,0,0,0,8,1,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","00574","Queen Creek Elementary School","040681000574","No","DD",0,0,0,1,0,0,5,0,0,0,1,1,0,2,10,0,6,0,4,0,0,0,2,4,0,0,0,0,0,0,0,1,3,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","01232","Desert Mountain Elementary","040681001232","No","DD",0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","02369","Jack Barnes Elementary School","040681002369","No","DD",0,0,0,4,0,0,4,0,0,0,1,0,0,0,9,1,7,0,1,0,0,0,3,2,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","02485","Frances Brandon-Pickett Elementary","040681002485","No","DD",0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406810","Queen Creek Unified District","03477","Gateway Polytechnic Academy","040681003477","No","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0406850","Ray Unified District","01474","Ray Elementary School","040685001474","No","DD",0,0,0,4,0,0,0,0,0,0,2,0,0,2,8,0,4,0,4,0,0,0,0,1,3,0,0,0,0,0,0,1,3,0,0
"AZ","ARIZONA","0406870","Red Mesa Unified District","00141","Red Mesa Elementary School","040687000141","No","DD",1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0406870","Red Mesa Unified District","00143","Round Rock Elementary School","040687000143","No","DD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0406900","Red Rock Elementary District","00577","Red Rock Elementary School","040690000577","No","DD",0,0,0,2,0,0,2,0,1,0,2,0,0,1,8,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0
"AZ","ARIZONA","0406960","San Carlos Unified District","01656","Rice Elementary School","040696001656","No","DD",26,0,0,0,0,0,0,10,0,0,1,0,0,0,37,0,26,0,11,0,0,0,0,0,26,0,0,0,0,0,0,0,11,0,0
"AZ","ARIZONA","0407020","Riverside Elementary District","00581","Riverside Traditional School","040702000581","No","DD",1,0,1,6,0,0,0,0,0,0,4,0,0,0,12,1,7,2,2,0,0,0,4,0,4,0,0,0,0,0,1,0,3,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00582","T G Barr School","040708000582","No","DD",0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00587","C O Greenfield School","040708000587","No","DD",0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00588","C J Jorgensen School","040708000588","No","DD",0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00592","John F Kennedy Elementary School","040708000592","No","DD",0,0,1,2,0,0,0,0,0,0,4,0,0,0,7,2,1,2,2,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00599","Percy L Julian School","040708000599","No","DD",0,0,2,7,0,0,0,0,0,1,2,0,0,0,12,5,4,0,3,0,0,0,0,2,7,0,0,0,0,0,0,0,3,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00600","Amy L. Houston Academy","040708000600","No","DD",0,0,1,6,0,0,0,0,0,1,0,0,0,0,8,0,7,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00605","Cesar E Chavez Community School","040708000605","No","DD",0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00607","Irene Lopez School","040708000607","No","DD",0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","00609","Sunland Elementary School","040708000609","No","DD",0,0,0,7,0,0,0,0,0,1,1,0,0,0,9,5,2,1,1,0,0,0,0,2,5,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01143","Ignacio Conchos School","040708001143","No","DD",0,0,3,6,0,0,0,1,0,0,5,0,0,0,15,1,8,1,5,0,0,0,7,2,0,0,0,0,0,0,5,1,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01144","John R Davis School","040708001144","No","DD",0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01324","Maxine O Bush Elementary School","040708001324","No","DD",0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01325","Southwest Elementary School","040708001325","No","DD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01879","Ed & Verma Pastor Elementary School","040708001879","No","DD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","01880","Cloves C Campbell Sr Elementary School","040708001880","No","DD",0,0,2,1,0,0,0,0,0,1,1,0,0,0,5,0,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0407080","Roosevelt Elementary District","02498","Bernard Black Elementary School","040708002498","No","DD",0,0,1,4,1,0,0,0,0,2,1,0,0,0,9,1,5,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0
"AZ","ARIZONA","0407130","Round Valley Unified District","01484","Round Valley Elementary School","040713001484","No","DD",2,0,0,7,0,0,7,0,0,0,5,0,0,3,24,3,13,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,8,0,0
"AZ","ARIZONA","0407170","Saddle Mountain Unified School District","00620","Ruth Fisher Elementary School","040717000620","No","DD",0,0,0,5,0,0,6,0,0,0,2,0,0,3,16,0,11,0,5,0,0,0,2,2,7,0,0,0,0,0,0,1,4,0,0
"AZ","ARIZONA","0407170","Saddle Mountain Unified School District","02812","Tartesso Elementary School","040717002812","No","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407200","Sacaton Elementary District","00621","Sacaton Elementary","040720000621","No","DD",10,0,0,1,0,0,0,7,0,0,0,0,0,0,18,0,11,0,7,0,0,0,5,0,6,0,0,0,0,0,1,1,5,0,0
"AZ","ARIZONA","0407240","Safford Unified District","00623","Dorothy Stinson School","040724000623","No","DD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407240","Safford Unified District","01030","Lafe Nelson School","040724001030","No","DD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407240","Safford Unified District","02267","Ruth Powell Elementary School","040724002267","No","DD",1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407300","Sahuarita Unified District","00625","Sahuarita Primary School","040730000625","No","DD",0,0,0,3,0,0,2,0,0,1,1,0,0,2,9,0,5,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0
"AZ","ARIZONA","0407300","Sahuarita Unified District","00628","Sopori Elementary School","040730000628","No","DD",0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407300","Sahuarita Unified District","02818","Anza Trail","040730002818","No","DD",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407300","Sahuarita Unified District","03339","Copper View Elementary School","040730003339","No","DD",0,0,0,2,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407520","Santa Cruz Valley Unified District","00634","Calabasas School","040752000634","No","DD",0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
"AZ","ARIZONA","0407520","Santa Cruz Valley Unified District","00635","Mountain View School","040752000635","No","DD",0,0,0,3,0,0,0,0,0,0,2,0,0,0,5,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0407520","Santa Cruz Valley Unified District","00637","San Cayetano Elementary School","040752000637","No","DD",0,0,0,9,0,0,0,0,0,0,3,0,0,0,12,4,5,3,0,0,0,0,4,0,5,0,0,0,0,0,2,1,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00642","Cherokee Elementary School","040757000642","No","DD",0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00646","Hohokam Traditional School","040757000646","No","DD",0,0,2,2,0,0,4,0,0,0,3,0,0,0,11,1,7,1,2,0,0,0,5,0,3,0,0,0,0,0,2,0,1,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00647","Hopi Elementary School","040757000647","No","DD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00651","Kiva Elementary School","040757000651","No","DD",0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00655","Navajo Elementary School","040757000655","No","DD",0,0,0,0,0,0,2,0,0,1,0,0,0,1,4,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00657","Pima Elementary School","040757000657","No","DD",0,1,2,0,0,0,2,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00658","Pueblo Elementary School","040757000658","No","DD",0,0,0,2,0,0,0,0,0,0,2,0,0,0,4,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00662","Tavan Elementary School","040757000662","No","DD",3,0,1,6,0,0,3,1,0,0,2,0,0,2,18,3,10,2,3,0,0,0,3,5,5,0,0,0,0,0,1,2,2,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00663","Tonalea K-8","040757000663","No","DD",0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","00666","Yavapai Elementary School","040757000666","No","DD",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01102","Cochise Elementary School","040757001102","No","DD",0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01327","Anasazi Elementary","040757001327","No","DD",0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01434","Sequoya Elementary School","040757001434","No","DD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01475","Redfield Elementary School","040757001475","No","DD",0,2,0,1,0,0,1,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01561","Echo Canyon K-8","040757001561","No","DD",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","01671","Desert Canyon Elementary","040757001671","No","DD",0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407570","Scottsdale Unified District","02115","Copper Ridge School","040757002115","No","DD",0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407700","Show Low Unified District","00672","Whipple Ranch Elementary School","040770000672","No","DD",1,0,0,1,0,0,4,0,0,0,0,0,0,2,8,0,6,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0
"AZ","ARIZONA","0407700","Show Low Unified District","01253","Linden Elementary School","040770001253","No","DD",0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407700","Show Low Unified District","01435","Nikolaus Homestead Elementary School","040770001435","No","DD",0,0,0,3,0,0,4,0,0,0,0,0,0,1,8,0,7,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00296","Las Brisas Elementary School","040775000296","No","DD",0,1,0,1,0,0,7,0,0,0,0,0,0,1,10,0,9,0,1,0,0,0,1,4,4,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00622","Desert Mountain School","040775000622","No","DD",0,0,1,1,0,0,3,0,0,0,1,0,0,0,6,1,4,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00675","Constitution Elementary School","040775000675","No","DD",1,0,1,3,0,0,4,0,0,1,4,1,0,0,15,0,9,0,6,0,0,0,1,2,6,0,0,0,0,0,0,3,3,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00681","New River Elementary School","040775000681","No","DD",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00682","Park Meadows Elementary School","040775000682","No","DD",0,0,0,0,0,0,4,0,0,0,0,0,0,2,6,0,4,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","00684","Village Meadows Elementary School","040775000684","No","DD",1,0,2,1,0,0,2,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01047","Mirage Elementary School","040775001047","No","DD",0,0,0,2,0,0,3,0,0,0,1,0,0,0,6,0,5,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01048","Sunrise Elementary School","040775001048","No","DD",0,0,2,3,2,0,6,0,0,0,1,0,0,2,16,1,12,1,2,0,0,0,4,2,7,0,0,0,0,0,0,0,3,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01146","Bellair Elementary School","040775001146","No","DD",0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0,5,0,1,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01250","Copper Creek Elementary","040775001250","No","DD",0,0,0,2,0,1,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01255","Greenbrier Elementary School","040775001255","No","DD",0,0,0,1,0,1,2,0,0,0,0,0,0,1,5,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01330","Mountain Shadows Elementary School","040775001330","No","DD",0,0,1,1,2,0,6,0,0,0,1,0,0,3,14,0,10,0,4,0,0,0,0,0,10,0,0,0,0,0,1,0,3,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01436","Arrowhead Elementary School","040775001436","No","DD",0,0,3,0,0,0,9,0,0,0,0,0,0,1,13,0,12,0,1,0,0,0,1,3,8,0,0,0,0,0,0,0,1,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01504","Esperanza Elementary School","040775001504","No","DD",0,0,2,4,0,0,6,0,0,0,3,0,0,0,15,1,11,1,2,0,0,0,0,4,8,0,0,0,0,0,1,0,2,0,0
"AZ","ARIZONA","0407750","Deer Valley Unified District","01563","Desert Sage Elementary School","040775001563","No","DD",0,0,0,0,1,0,4,0,1,0,0,1,0,2,9,0,5,0,4,0,0,0,1,2,2,0,0,0,0,0,0,3,1,0,0
