CA,06,30600,Pittsburg Unified School District,61151,11310,2099
CA,06,30630,Pixley Union Elementary School District,5461,1037,408
CA,06,30660,Placentia-Yorba Linda Unified School District,167520,28055,2913
CA,06,30720,Placer Hills Union Elementary School District,15148,1350,79
CA,06,30750,Placer Union High School District,95262,5217,352
CA,06,30780,Placerville Union Elementary School District,15965,1418,206
CA,06,30810,Plainsburg Union Elementary School District,473,63,21
CA,06,30840,Planada Elementary School District,5881,924,361
CA,06,30870,Plaza Elementary School District,346,50,9
CA,06,30900,Pleasant Grove Joint Union Elementary School District,908,103,18
CA,06,30930,Pleasant Ridge Union Elementary School District,20804,1795,192
CA,06,30990,Pleasant Valley Elementary School District,77159,8062,821
CA,06,31020,Pleasant Valley Joint Union Elementary School District,923,93,14
CA,06,31050,Pleasant View Elementary School District,2636,488,217
CA,06,00020,Pleasanton Unified School District,77798,15351,560
CA,06,31180,Plumas Lake Elementary School District,6507,1141,87
CA,06,31170,Plumas Unified School District,18142,2268,446
CA,06,31230,Point Arena Joint Union High School District,5692,212,43
CA,06,31290,Pollock Pines Elementary School District,9166,832,95
CA,06,31320,Pomona Unified School District,172471,31439,7149
CA,06,31350,Pond Union Elementary School District,737,136,55
CA,06,31380,Pope Valley Union Elementary School District,793,128,5
CA,06,00064,Porterville Unified School District,102053,15555,5688
CA,06,31470,Portola Valley Elementary School District,6958,827,12
CA,06,31400,Potter Valley Community Unified School District,2078,283,71
CA,06,31530,Poway Unified School District,202986,36069,1949
CA,06,31620,Princeton Joint Unified School District,1107,223,26
CA,06,31680,Raisin City Elementary School District,2150,356,122
CA,06,31710,Ramona City Unified School District,38057,6653,587
CA,06,31740,Rancho Santa Fe Elementary School District,6381,545,97
CA,06,31830,Ravendale-Termo Elementary School District,148,15,3
CA,06,31860,Ravenswood City Elementary School District,37562,5343,815
CA,06,31920,Raymond-Knowles Union Elementary School District,1305,129,21
CA,06,32010,Red Bluff Joint Union High School District,43298,2440,456
CA,06,31980,Red Bluff Union Elementary School District,20495,2354,665
CA,06,32040,Redding Elementary School District,35510,3548,696
CA,06,32070,Redlands Unified School District,131890,21452,2979
CA,06,00032,Redondo Beach Unified School District,69280,7979,446
CA,06,32130,Redwood City Elementary School District,101224,11276,1221
CA,06,32160,Reed Union Elementary School District,14105,1839,77
CA,06,32250,Reeds Creek Elementary School District,1291,92,28
CA,06,32270,Reef-Sunset Unified School District,16898,2641,881
CA,06,32310,Rescue Union Elementary School District,35588,4699,324
CA,06,32370,Rialto Unified School District,126752,27653,6119
CA,06,32400,Richfield Elementary School District,1202,155,31
CA,06,32430,Richgrove Elementary School District,3413,676,334
CA,06,21450,Richland Union School District,20301,3518,1114
CA,06,32520,Richmond Elementary School District,1031,102,6
CA,06,32610,Rim of the World Unified School District,30615,4867,949
CA,06,32640,Rincon Valley Union Elementary School District,42067,3020,284
CA,06,32710,Rio Bravo-Greeley Union Elementary School District,5123,787,147
CA,06,32730,Rio Dell Elementary School District,3508,399,85
CA,06,32760,Rio Elementary School District,37500,4764,754
CA,06,32880,Ripon Unified School District,18847,3923,599
CA,06,33110,River Delta Joint Unified School District,16424,2161,334
CA,06,00061,Riverbank Unified School District,15753,3200,585
CA,06,00040,Riverdale Joint Unified School District,8418,1672,461
CA,06,33150,Riverside Unified School District,271629,46099,6290
CA,06,33210,Roberts Ferry Union Elementary School District,615,60,8
CA,06,33240,Robla Elementary School District,20995,2182,488
CA,06,33270,Rockford Elementary School District,1356,232,73
CA,06,00013,Rocklin Unified School District,62422,12182,619
CA,06,33390,Romoland Elementary School District,26829,3605,534
CA,06,33480,Rosedale Union Elementary School District,46549,6738,608
CA,06,33510,Roseland School District,12585,1347,231
CA,06,33570,Rosemead Elementary School District,28126,2686,652
CA,06,33600,Roseville City Elementary School District,91553,11184,817
CA,06,33630,Roseville Joint Union High School District,179300,10878,629
CA,06,33660,Ross Elementary School District,2816,477,25
CA,06,00006,Ross Valley Elementary School District,24272,2890,116
CA,06,33690,Round Valley Joint Elementary School District,1051,69,8
CA,06,33720,Round Valley Unified School District,2611,462,145
CA,06,33750,Rowland Unified School District,112779,17385,3233
CA,06,33840,Sacramento City Unified School District,350139,53187,10275
CA,06,33860,Saddleback Valley Unified School District,221407,34640,2804
CA,06,33900,Salida Union Elementary School District,21000,3124,372
CA,06,33930,Salinas City Elementary School District,81923,8758,1765
CA,06,33980,Salinas Union High School District,180541,17917,2682
CA,06,34050,San Antonio Union Elementary School District,1941,230,27
CA,06,34080,San Ardo Union Elementary School District,792,131,26
CA,06,34140,San Benito High School District,53901,3514,371
CA,06,34170,San Bernardino City Unified School District,266861,55210,18427
CA,06,34230,San Bruno Park Elementary School District,39068,3813,257
CA,06,34290,San Carlos Elementary School District,28373,3369,62
CA,06,34320,San Diego City Unified School District,1095339,139217,23597
CA,06,34380,San Dieguito Union High School District,178802,14794,746
CA,06,34410,San Francisco Unified School District,884363,78813,9504
CA,06,34425,San Gabriel Unified School District,43236,5702,986
CA,06,34440,San Jacinto Unified School District,50917,10894,2370
CA,06,34590,San Jose Unified School District,273335,40833,3449
CA,06,34620,San Juan Unified School District,346462,50474,7662
CA,06,34680,San Leandro Unified School District,75257,11110,1195
CA,06,34710,San Lorenzo Unified School District,85151,14128,1704
CA,06,34740,San Lorenzo Valley Unified School District,25123,3225,182
CA,06,34770,San Lucas Union Elementary School District,414,64,10
CA,06,34800,San Luis Coastal Unified School District,95568,8086,776
CA,06,34880,San Marcos Unified School District,123198,20629,2137
CA,06,34860,San Marino Unified School District,15502,2993,296
CA,06,34980,San Mateo Union High School District,242040,10850,568
CA,06,34920,San Mateo-Foster City Elementary School District,138627,13658,892
CA,06,35010,San Miguel Joint Union Elementary School District,5307,658,106
CA,06,35040,San Pasqual Union Elementary School District,3486,546,30
CA,06,35070,San Pasqual Valley Unified School District,3629,716,241
CA,06,35090,San Rafael City Elementary School District,56743,4919,732
CA,06,35110,San Rafael City High School District,78740,3068,318
CA,06,35130,San Ramon Valley Unified School District,156923,31602,845
CA,06,35220,San Ysidro Elementary School District,44949,4083,1096
CA,06,35250,Sanger Unified School District,52832,11342,2494
CA,06,35310,Santa Ana Unified School District,269899,52570,13406
CA,06,01414,Santa Barbara Unified School District,194640,17032,1989
CA,06,35490,Santa Clara Elementary School District,174,16,1
CA,06,35430,Santa Clara Unified School District,155963,19386,1144
CA,06,35590,Santa Cruz City Elementary School District,65467,2742,242
CA,06,35600,Santa Cruz City High School District,123449,5817,696
CA,06,35670,Santa Maria Joint Union High School District,150667,9775,1563
CA,06,05580,Santa Maria-Bonita Elementary School District,103991,14867,3170
CA,06,35700,Santa Monica-Malibu Unified School District,112724,10683,1065
CA,06,01421,Santa Paula Unified School District,33169,5786,1018
CA,06,35790,Santa Rita Union Elementary School District,23795,2789,449
CA,06,35810,Santa Rosa Elementary School District,75037,5977,821
CA,06,35830,Santa Rosa High School District,218624,15445,1482
CA,06,35850,Santa Ynez Valley Union High School District,22222,1453,58
CA,06,35880,Santee School District,61134,6351,627
CA,06,35910,Saratoga Union Elementary School District,21416,2645,73
CA,06,35940,Saucelito Elementary School District,187,29,11
CA,06,35970,Saugus Union Elementary School District,105583,10425,640
CA,06,36000,Sausalito Elementary School District,11035,592,91
CA,06,36030,Savanna Elementary School District,30982,2613,527
CA,06,36100,Scotia Union Elementary School District,1403,200,24
CA,06,00159,Scott Valley Unified School District,5185,759,191
CA,06,00043,Scotts Valley Unified School District,18579,3152,155
CA,06,36180,Sebastopol Union Elementary School District,12192,1069,90
CA,06,36210,Seeley Union Elementary School District,3133,418,129
CA,06,36240,Seiad Elementary School District,320,23,3
CA,06,36270,Selma Unified School District,31011,6804,1822
CA,06,36330,Semitropic Elementary School District,371,71,18
CA,06,36360,Sequoia Union Elementary School District,2185,278,61
CA,06,36390,Sequoia Union High School District,261419,12511,782
CA,06,36420,Shaffer Union Elementary School District,9317,258,39
CA,06,36450,Shandon Joint Unified School District,1944,397,62
CA,06,36570,Shasta Union Elementary School District,2308,216,33
CA,06,36600,Shasta Union High School District,102753,5320,789
CA,06,36660,Shiloh Elementary School District,798,115,28
CA,06,36670,Shoreline Unified School District,6292,700,71
CA,06,36800,Sierra Sands Unified School District,37513,6702,1535
CA,06,36805,Sierra Unified School District,11998,1886,177
CA,06,36780,Sierra-Plumas Joint Unified School District,3599,424,79
CA,06,36810,Silver Fork Elementary School District,255,17,1
CA,06,36820,Silver Valley Unified School District,14380,2413,380
CA,06,36840,Simi Valley Unified School District,132174,22489,1720
CA,06,36940,Siskiyou Union High School District,15823,806,87
CA,06,36960,Snelling-Merced Falls Union Elementary School District,720,90,21
CA,06,36970,Snowline Joint Unified School District,42528,8427,1301
CA,06,36990,Solana Beach Elementary School District,40364,3402,173
CA,06,37050,Soledad Unified School District,27901,4509,629
CA,06,37110,Solvang Elementary School District,6058,579,198
CA,06,37140,Somis Union Elementary School District,3279,314,38
CA,06,37200,Sonoma Valley Unified School District,40860,5549,572
CA,06,37230,Sonora Elementary School District,8719,689,256
CA,06,37260,Sonora Union High School District,39113,1675,193
CA,06,37290,Soquel Elementary School District,27555,2322,206
CA,06,37320,Soulsbyville Elementary School District,4764,463,55
CA,06,37350,South Bay Union Elementary School District,7022,503,86
CA,06,37380,South Bay Union School District,81726,7558,1722
CA,06,37470,South Fork Union School District,3765,291,53
CA,06,19650,South Monterey County Joint Union High School District,38961,2740,468
CA,06,37500,South Pasadena Unified School District,26500,4271,358
CA,06,37530,South San Francisco Unified School District,83655,11963,807
CA,06,37560,South Whittier Elementary School District,29829,3957,969
CA,06,37590,Southern Humboldt Joint Unified School District,8684,1039,166
CA,06,37620,Southern Kern Unified School District,20772,4263,979
CA,06,37630,Southern Trinity Joint Unified School District,1005,115,50
CA,06,37650,Southside Elementary School District,1915,185,10
CA,06,37680,Spencer Valley Elementary School District,484,31,5
CA,06,37710,Spreckels Union Elementary School District,6706,741,42
CA,06,37770,Springville Union Elementary School District,3992,313,128
CA,06,37830,St. Helena Unified School District,10164,1420,211
CA,06,37890,Standard Elementary School District,24369,3169,922
CA,06,37950,Stanislaus Union Elementary School District,31828,3814,633
CA,06,38010,Stockton Unified School District,216086,43130,12926
CA,06,38040,Stone Corral Elementary School District,751,111,51
CA,06,38070,Stony Creek Joint Unified School District,961,162,46
CA,06,38130,Strathmore Union Elementary School District,5866,930,403
CA,06,38220,Sulphur Springs Union Elementary School District,63113,5873,747
CA,06,38250,Summerville Elementary School District,4391,454,107
CA,06,38280,Summerville Union High School District,9905,470,31
CA,06,38340,Sundale Union Elementary School District,2460,420,117
CA,06,38430,Sunnyside Union Elementary School District,2385,431,184
CA,06,38460,Sunnyvale Elementary School District,92494,8268,508
CA,06,00021,Sunol Glen Unified School District,1041,127,21
CA,06,38520,Surprise Valley Joint Unified School District,1164,130,29
CA,06,38550,Susanville Elementary School District,10390,1131,296
CA,06,38610,Sutter Union High School District,7922,544,39
CA,06,38640,Sweetwater Union High School District,490742,44527,7057
CA,06,38670,Sylvan Union Elementary School District,76545,9695,1267
CA,06,38700,Taft City School District,20356,2381,809
CA,06,38730,Taft Union High School District,21445,1245,310
CA,06,38770,Tahoe-Truckee Unified School District,33420,4425,249
CA,06,38790,Tamalpais Union High School District,117152,5662,227
CA,06,38880,Tehachapi Unified School District,37452,5702,972
CA,06,00028,Temecula Valley Unified School District,156672,33578,2251
CA,06,38980,Temple City Unified School District,35818,5392,760
CA,06,39000,Templeton Unified School District,10952,1972,132
CA,06,39060,Terra Bella Union Elementary School District,6087,1004,305
CA,06,39180,Thermalito Union School District,12345,1580,481
CA,06,39210,Three Rivers Union Elementary School District,2383,194,40
CA,06,39300,Tipton Elementary School District,3412,648,212
CA,06,39420,Torrance Unified School District,149919,22179,1875
CA,06,00047,Tracy Unified School District,105348,19431,2350
CA,06,39600,Traver Joint Elementary School District,1271,203,67
CA,06,39630,Travis Unified School District,32265,4772,335
CA,06,39690,Tres Pinos Union Elementary School District,834,92,5
CA,06,39720,Trinidad Union Elementary School District,2248,209,21
CA,06,01331,Trinity Alps Unified School District,8513,824,227
CA,06,39750,Trinity Center Elementary School District,421,15,7
CA,06,39840,Trona Joint Unified School District,1992,295,86
CA,06,39870,Tulare City Elementary School District,63283,10252,2852
CA,06,39930,Tulare Joint Union High School District,82517,6015,1365
CA,06,39940,Tulelake Basin Joint Unified School District,2387,492,133
CA,06,00158,Turlock Unified School District,86203,14910,2347
CA,06,40150,Tustin Unified School District,139143,24026,3237
CA,06,40200,Twain Harte School District,5513,400,40
CA,06,40230,Twin Hills Union Elementary School District,5904,486,49
CA,06,00012,Twin Ridges Elementary School District,2572,188,52
CA,06,01332,Twin Rivers Unified School District,195713,34262,8855
CA,06,40260,Two Rock Union Elementary School District,1745,164,15
CA,06,40300,Ukiah Unified School District,39110,6830,1353
CA,06,40320,Union Elementary School District,48135,5969,212
CA,06,40380,Union Hill Elementary School District,2447,184,18
CA,06,00016,Upland Unified School District,77946,12808,1868
CA,06,01442,Upper Lake Unified School District,8821,912,289
CA,06,40590,Vacaville Unified School District,83495,13597,1287
CA,06,91135,Val Verde Unified School District,89981,20658,3811
CA,06,40650,Valle Lindo Elementary School District,6241,680,127
CA,06,40680,Vallecito Union Elementary School District,10315,712,152
CA,06,40710,Vallecitos Elementary School District,2328,184,44
CA,06,40740,Vallejo City Unified School District,128235,19302,3231
CA,06,00069,Valley Center-Pauma Unified School District,26605,4407,533
CA,06,40800,Valley Home Joint Elementary School District,1776,201,15
CA,06,40980,Ventura Unified School District,122915,18541,1945
CA,06,41040,Victor Elementary School District,100141,11091,3730
CA,06,36972,Victor Valley Union High School District,168238,16920,4819
CA,06,41130,Vineland Elementary School District,4470,767,308
CA,06,41160,Visalia Unified School District,149775,31544,7571
CA,06,41190,Vista Unified School District,157940,26119,3663
CA,06,41220,Vista del Mar Union Elementary School District,527,46,9
CA,06,41250,Walnut Creek Elementary School District,51759,3579,176
CA,06,41280,Walnut Valley Unified School District,58654,9329,1050
CA,06,00042,Warner Unified School District,2481,259,82
CA,06,41400,Wasco Union Elementary School District,27978,3806,1340
CA,06,41430,Wasco Union High School District,31840,2027,542
CA,06,41460,Washington Colony Elementary School District,3030,384,116
CA,06,01415,Washington Unified School District,19275,2851,942
CA,06,41580,Washington Unified School District,53152,9111,1677
CA,06,41610,Washington Union Elementary School District,7305,589,42
CA,06,00063,Waterford Unified School District,10244,2278,494
CA,06,41790,Waugh Elementary School District,6583,684,61
CA,06,41820,Waukena Joint Union Elementary School District,1030,184,63
CA,06,41880,Weaver Union Elementary School District,13554,2386,961
CA,06,41980,Weed Union Elementary School District,3950,402,110
CA,06,32550,West Contra Costa Unified School District,257928,40319,5721
CA,06,42000,West Covina Unified School District,60241,10170,1368
CA,06,42060,West Park Elementary School District,1933,295,85
CA,06,42270,West Side Union Elementary School District,1009,53,4
CA,06,02670,West Sonoma County Union High School District,49457,2215,182
CA,06,42140,Western Placer Unified School District,55354,8461,661
CA,06,42150,Westminster School District,88887,9857,2448
CA,06,42180,Westmorland Union Elementary School District,2730,416,138
CA,06,42210,Westside Elementary School District,1409,265,69
CA,06,42120,Westside Union Elementary School District,74234,8316,912
CA,06,42300,Westwood Unified School District,1627,253,49
CA,06,42330,Wheatland Elementary School District,7707,1040,142
CA,06,42350,Wheatland Union High School District,14213,797,67
CA,06,42420,Whitmore Union Elementary School District,737,61,18
CA,06,42450,Whittier City Elementary School District,69883,7631,1143
CA,06,42480,Whittier Union High School District,225755,13401,1590
CA,06,42510,William S. Hart Union High School District,276559,24518,1851
CA,06,42540,Williams Unified School District,6075,1284,190
CA,06,42560,Willits Unified School District,13004,2107,408
CA,06,42600,Willow Creek Elementary School District,635,36,8
CA,06,42630,Willow Grove Union Elementary School District,289,19,2
CA,06,42710,Willows Unified School District,9435,1784,285
CA,06,42750,Wilmar Union Elementary School District,3402,240,34
CA,06,42810,Wilsona Elementary School District,10505,1492,426
CA,06,00034,Windsor Unified School District,29847,5682,324
CA,06,42900,Winship Robbins Elementary School District,616,71,11
CA,06,42930,Winters Joint Unified School District,9636,1751,162
CA,06,42960,Winton School District,11013,1828,588
CA,06,01428,Wiseburn Unified School District,12929,1864,182
CA,06,01418,Woodlake Unified School District,13252,2561,885
CA,06,43080,Woodland Joint Unified School District,66978,12184,1719
CA,06,43140,Woodside Elementary School District,3384,471,14
CA,06,43170,Woodville Elementary School District,2816,525,233
CA,06,43200,Wright Elementary School District,17715,1562,214
CA,06,00160,Yosemite Unified School District,24893,2357,465
CA,06,43380,Yreka Union Elementary School District,9707,1021,284
CA,06,43410,Yreka Union High School District,17369,825,141
CA,06,43470,Yuba City Unified School District,75063,14343,2626
CA,06,43560,Yucaipa-Calimesa Joint Unified School District,62637,10879,1510
CO,08,01920,Academy School District 20,109806,22608,1361
CO,08,01950,Adams County School District 14,41536,9187,1835
CO,08,02340,Adams-Arapahoe School District 28J,232646,42212,6487
CO,08,01980,Agate School District 300,734,100,14
CO,08,02010,Aguilar Reorganized School District 6,1077,141,42
CO,08,02040,Akron School District R-1,2518,414,87
CO,08,02070,Alamosa School District RE-11J,15338,2598,657
CO,08,02190,Archuleta County School District 50-JT,12696,1733,353
CO,08,02220,Arickaree School District R-2,645,123,20
CO,08,02260,Arriba-Flagler School District C-20,1037,163,32
CO,08,02280,Aspen School District 1,13577,1544,71
CO,08,02310,Ault-Highland School District RE-9,6729,1254,123
CO,08,02400,Bayfield School District R-10-JT,9168,1509,131
CO,08,02430,Bennett School District 29-J,7023,1403,75
CO,08,02460,Bethune School District R-5,462,122,11
CO,08,06600,Big Sandy School District 100J,2050,348,35
CO,08,02490,Boulder Valley School District RE-2,235362,31794,1935
CO,08,02520,Branson Reorganized School District 82,159,29,8
CO,08,02550,Briggsdale School District RE-10,740,136,16
CO,08,02580,Brighton School District 27J,88396,18210,1238
CO,08,02610,Brush School District RE-2J,8126,1396,210
CO,08,02640,Buena Vista School District R-31,9548,1026,145
CO,08,05640,Buffalo School District RE-4,968,164,19
CO,08,02670,Burlington School District RE-6J,4494,761,167
CO,08,02700,Byers School District 32J,2783,550,31
CO,08,02730,Calhan School District RJ-1,3364,656,98
CO,08,02760,Campo School District RE-6,239,33,6
CO,08,02790,Cañon City School District RE-1,28034,3786,845
CO,08,06360,Centennial School District R-1,2025,288,113
CO,08,02850,Center School District 26-JT,3512,707,217
CO,08,02880,Cheraw School District 31,725,130,19
CO,08,02910,Cherry Creek School District 5,307560,57435,3188
CO,08,00001,Cheyenne County School District RE-5,1360,236,52
CO,08,02940,Cheyenne Mountain School District 12,23923,3885,276
CO,08,03000,Clear Creek School District RE-1,9574,1128,112
CO,08,03060,Colorado Springs School District 11,255275,36496,6055
CO,08,03120,Cotopaxi School District RE-3,2778,278,50
CO,08,03150,Creede Consolidated School District 1,766,73,9
CO,08,03180,Cripple Creek-Victor School District RE-1,5071,513,83
CO,08,03210,Crowley County School District RE-1-J,5630,508,165
CO,08,07200,Custer County School District C-1,4485,501,113
CO,08,03240,De Beque School District 49-JT,953,146,16
CO,08,03270,Deer Trail School District 26J,1008,203,24
CO,08,03300,Del Norte School District C-7,3897,592,142
CO,08,03330,Delta County School District 50J,30965,4684,906
CO,08,03360,Denver County School District 1,704621,96690,15982
CO,08,03420,Dolores County School District RE-2,2193,330,46
CO,08,03390,Dolores School District RE-4A,3821,539,49
CO,08,03450,Douglas County School District RE-1,337790,69893,1569
CO,08,03480,Durango School District 9-R,41122,5296,581
CO,08,03510,Eads School District RE-1,1086,144,28
CO,08,03540,Eagle County School District RE 50,46230,7491,592
CO,08,04320,East Grand School District 2,12363,1507,124
CO,08,05130,East Otero School District R-1,8589,1514,391
CO,08,03600,Eaton School District RE-2,11628,2403,139
CO,08,03630,Edison School District 54-JT,356,82,17
CO,08,03690,Elbert School District 200,1733,311,25
CO,08,03720,Elizabeth School District C-1,15842,2668,159
CO,08,03750,Ellicott School District 22,4858,992,189
CO,08,03780,Englewood School District 1,28187,3062,468
CO,08,03870,Falcon School District 49,82667,17314,1417
CO,08,03960,Florence School District RE-2,17214,1823,314
CO,08,04050,Fort Morgan School District RE-3,16974,3250,457
CO,08,04080,Fountain School District 8,35880,7964,1306
CO,08,04110,Fowler School District R-4J,2037,376,82
CO,08,03930,Frenchman School District RE-3,919,148,25
CO,08,04380,Garfield County School District 16,6222,1211,151
CO,08,06240,Garfield School District RE-2,26219,5318,570
CO,08,04740,Genoa-Hugo School District C-113,1367,220,38
CO,08,04230,Gilpin County School District RE-1,3049,347,28
CO,08,04290,Granada School District RE-1,907,203,48
CO,08,04410,Greeley School District 6,137783,24565,3437
CO,08,04470,Gunnison Watershed School District RE-1J,16867,2138,216
CO,08,04500,Hanover School District 28,1853,359,56
CO,08,04530,Harrison School District 2,81403,13008,3386
CO,08,04560,Haxtun School District RE-2J,1422,258,41
CO,08,04590,Hayden School District RE-1,3036,490,14
CO,08,06510,Hi-Plains School District R-23,493,93,20
CO,08,04620,Hinsdale County School District RE-1,766,112,16
CO,08,04650,Hoehne Reorganized School District 3,2021,248,78
CO,08,04680,Holly School District RE-3,1341,238,56
CO,08,04710,Holyoke School District RE-1J,3055,535,82
CO,08,07080,Huerfano School District RE-1,5364,677,197
CO,08,00018,Idalia School District RJ-3,503,94,21
CO,08,04770,Ignacio School District 11-JT,5946,1021,105
CO,08,04800,Jefferson County School District R-1,578128,85290,6407
CO,08,04830,Johnstown-Milliken School District RE-5J,19944,4182,232
CO,08,04860,Julesburg School District RE-1,1508,212,49
CO,08,04890,Karval School District RE-23,331,54,19
CO,08,04920,Keenesburg School District RE-3J,15217,2819,340
CO,08,04980,Kim Reorganized School District 88,283,47,9
CO,08,05010,Kiowa School District C-2,2884,487,25
CO,08,05040,Kit Carson School District R-1,485,91,16
CO,08,05160,La Veta School District RE-2,1298,156,66
CO,08,05190,Lake County School District R-1,7778,1210,198
CO,08,05220,Lamar School District RE-2,9036,1667,387
CO,08,05250,Las Animas School District RE-1,5134,543,170
CO,08,05820,Lewis-Palmer School District 38,32329,6954,348
CO,08,00019,Liberty School District J-4,501,70,8
CO,08,05280,Limon School District RE-4J,3382,464,87
CO,08,05310,Littleton School District 6,103255,16257,669
CO,08,05340,Lone Star School District 101,262,53,11
CO,08,05460,Mancos School District RE-6,3300,475,103
CO,08,05490,Manitou Springs School District 14,9254,1204,81
CO,08,05520,Manzanola School District 3J,897,187,34
CO,08,05550,Mapleton School District 1,34591,6854,955
CO,08,05580,McClave School District RE-2,666,133,40
CO,08,05610,Meeker School District RE1,3715,714,81
CO,08,04350,Mesa County Valley School District 51,148101,23726,3679
CO,08,05670,Miami-Yoder School District 60-JT,2444,443,85
CO,08,05700,Moffat Consolidated School District 2,1705,191,76
CO,08,05730,Moffat County School District RE-1,13131,2427,318
CO,08,05760,Monte Vista School District C-8,6101,1091,294
CO,08,03090,Montezuma-Cortez School District RE-1,19019,3278,797
CO,08,05790,Montrose County School District RE-1J,39227,6347,1084
CO,08,06300,Mountain Valley School District RE-1,1482,170,62
CO,08,05100,North Conejos School District RE-1J,4583,976,235
CO,08,07050,North Park School District R-1,1385,166,43
CO,08,06900,Northglenn-Thornton School District 12,241552,46780,4029
CO,08,05880,Norwood School District R-2J,2105,305,39
CO,08,05940,Otis School District R-3,897,149,18
CO,08,05970,Ouray School District R-1,1833,263,23
CO,08,03840,Park County School District RE-2,7687,764,102
CO,08,03810,Park School District R-3,13160,1420,243
CO,08,04440,Pawnee School District RE-12,633,91,16
CO,08,06060,Peyton School District 23-JT,4529,921,79
CO,08,06930,Plainview School District RE-2,290,63,11
CO,08,06030,Plateau School District RE-5,513,86,15
CO,08,03030,Plateau Valley School District 50,2658,395,47
CO,08,02370,Platte Canyon School District 1,10218,1391,127
CO,08,06000,Platte Valley School District RE-3,817,120,29
CO,08,04950,Platte Valley School District RE-7,5664,1263,167
CO,08,03990,Poudre School District R-1,211975,29491,2422
CO,08,06720,Prairie School District RE-11,473,89,3
CO,08,07260,Primero Reorganized School District 2,1059,107,30
CO,08,06090,Pritchett School District RE-3,284,48,10
CO,08,06120,Pueblo City School District 60,113675,18427,5000
CO,08,06150,Pueblo County School District 70,52503,9657,1089
CO,08,06180,Rangely School District RE-4,2698,464,39
CO,08,06210,Ridgway School District R-2,2581,310,31
CO,08,04260,Roaring Fork School District RE-1,39465,6504,570
CO,08,06270,Rocky Ford School District R-2,5354,928,257
CO,08,06330,Salida School District R-32,10234,1239,147
CO,08,06390,Sanford School District 6J,1355,292,73
CO,08,06420,Sangre de Cristo School District RE-22J,1313,282,70
CO,08,06450,Sargent School District RE-33J,1005,193,32
CO,08,06540,Sheridan School District 2,9024,1514,318
CO,08,04140,Sierra Grande School District R-30,1751,261,99
CO,08,06570,Silverton School District 1,715,62,12
CO,08,02130,South Conejos School District RE-10,2226,348,117
CO,08,05910,South Routt School District RE-3,3391,488,54
CO,08,06630,Springfield School District RE-4,1879,300,109
CO,08,05370,St. Vrain Valley School District RE 1J,171174,31651,2765
CO,08,06660,Steamboat Springs School District RE-2,18724,2460,169
CO,08,06750,Strasburg School District 31J,5442,1187,58
CO,08,06780,Stratton School District R-4,974,234,31
CO,08,06810,Summit School District RE-1,30430,3587,238
CO,08,06840,Swink School District 33,1209,238,47
CO,08,06870,Telluride School District R-1,6351,847,63
CO,08,05400,Thompson School District R-2J,119697,19753,1541
CO,08,06960,Trinidad School District 1,9639,1448,422
CO,08,06690,Valley School District RE-1,19522,2455,414
CO,08,06990,Vilas School District RE-5,225,43,15
CO,08,07110,Walsh School District RE-1,935,154,25
CO,08,04200,Weld County School District RE-1,10760,2177,205
CO,08,04020,Weld County School District RE-8,14949,2978,368
CO,08,07140,Weldon Valley School District RE-20J,871,146,17
CO,08,05850,West End School District RE-2,2149,340,52
CO,08,05070,West Grand School District 1-JT,3153,513,91
CO,08,07230,Westminster School District 50,80067,14208,2070
CO,08,06480,Widefield School District 3,51098,9963,1357
CO,08,07290,Wiggins School District RE-50J,2564,494,92
CO,08,07320,Wiley School District RE-13-JT,924,177,34
CO,08,07350,Windsor School District RE-4,25948,5282,254
CO,08,07380,Woodland Park School District RE-2,19575,2775,323
CO,08,07410,Woodlin School District R-104,409,92,15
CO,08,00017,Wray School District RD-2,3971,741,117
CO,08,00016,Yuma School District 1,5033,995,155
CT,09,00030,Andover School District,3275,280,14
CT,09,00060,Ansonia School District,19210,3072,605
CT,09,00090,Ashford School District,4230,416,52
CT,09,00120,Avon School District,18118,3656,122
CT,09,00150,Barkhamsted School District,3644,309,10
CT,09,00210,Berlin School District,19903,3120,147
CT,09,00240,Bethany School District,5556,489,31
CT,09,00270,Bethel School District,19249,3219,211
CT,09,00330,Bloomfield School District,20511,2606,320
CT,09,00360,Bolton School District,4936,774,29
CT,09,00390,Bozrah School District,2579,388,20
CT,09,00420,Branford School District,27960,3475,252
CT,09,00450,Bridgeport School District,149439,24244,6446
CT,09,00510,Bristol School District,60566,8781,1318
CT,09,00540,Brookfield School District,17036,3158,124
CT,09,00570,Brooklyn School District,8072,1211,133
CT,09,00630,Canaan School District,1069,82,4
CT,09,00660,Canterbury School District,5044,793,87
CT,09,00690,Canton School District,10308,1771,68
CT,09,00720,Chaplin School District,2258,139,19
CT,09,00750,Cheshire School District,29191,5247,143
CT,09,00780,Chester School District,3940,262,18
CT,09,00810,Clinton School District,13077,1851,128
CT,09,00840,Colchester School District,15716,2953,186
CT,09,00870,Colebrook School District,1421,99,9
CT,09,00900,Columbia School District,5439,788,37
CT,09,00930,Cornwall School District,1362,120,11
CT,09,00960,Coventry School District,12331,1897,103
CT,09,00990,Cromwell School District,13813,1851,105
CT,09,01020,Danbury School District,83824,11142,1720
CT,09,01050,Darien School District,21479,5473,196
CT,09,01080,Deep River School District,4565,326,22
CT,09,01110,Derby School District,12863,1721,274
